year,date,nitrogen_treatment,fruit_number,fresh_matter_g,dry_matter_g,day_of_year,days_since_weather_start,tmax_c,tmin_c,tmean_c,rhmax_pct,rhmin_pct,rhmean_pct,solar_radiation,gdd_base_10,cumulative_gdd_base_10,cumulative_solar_radiation,tmean_7d,solar_radiation_7d,rhmean_7d,n_fruit_size_samples,mean_fruit_diameter_mm,mean_fruit_length_mm,mean_individual_fruit_fresh_weight_g,n_condition_observed,mean_tagged_fruit_diameter_mm,n_tagged_fruit_diameter_mm_observations,mean_tagged_fruit_length_mm,n_tagged_fruit_length_mm_observations,mean_tagged_fruit_fresh_matter_g,n_tagged_fruit_fresh_matter_g_observations,mean_tagged_fruit_lifespan,n_tagged_fruit_lifespan_observations
2022,2022-08-05,150N,7,44.86,5.83,217,73,36.09,20.92,27.381304347826084,70.3,33.5,53.90434782608696,6.744214067147518,17.381304347826084,1095.1086956521738,422.91979904160905,26.268757763975156,6.393722401574483,54.608074534161496,7.0,22.22142857142857,,6.408571428571428,0.0,18.377000000000002,20.0,,,,,,
2022,2022-08-05,50N,1,4.55,0.54,217,73,36.09,20.92,27.381304347826084,70.3,33.5,53.90434782608696,6.744214067147518,17.381304347826084,1095.1086956521738,422.91979904160905,26.268757763975156,6.393722401574483,54.608074534161496,1.0,22.85,,4.55,0.0,18.377000000000002,20.0,,,,,,
2022,2022-08-09,0N,3,18.12,1.91,221,77,31.459259259259262,19.3,24.82053615178308,75.93636363636364,35.06226415094339,56.34241957447045,4.582218052902368,14.820536151783081,1147.75409572896,437.55397639918965,24.62921864450987,5.000882568445202,61.49864145182439,3.0,23.05,,6.039999999999999,0.0,14.334,20.0,,,,,,
2022,2022-08-09,100N,3,21.68,1.8,221,77,31.459259259259262,19.3,24.82053615178308,75.93636363636364,35.06226415094339,56.34241957447045,4.582218052902368,14.820536151783081,1147.75409572896,437.55397639918965,24.62921864450987,5.000882568445202,61.49864145182439,3.0,26.97666666666667,,7.226666666666667,0.0,14.334,20.0,,,,,,
2022,2022-08-09,150N,3,19.18,2.0,221,77,31.459259259259262,19.3,24.82053615178308,75.93636363636364,35.06226415094339,56.34241957447045,4.582218052902368,14.820536151783081,1147.75409572896,437.55397639918965,24.62921864450987,5.000882568445202,61.49864145182439,3.0,22.44666666666667,,6.3933333333333335,0.0,14.334,20.0,,,,,,
2022,2022-08-09,50N,0,,,221,77,31.459259259259262,19.3,24.82053615178308,75.93636363636364,35.06226415094339,56.34241957447045,4.582218052902368,14.820536151783081,1147.75409572896,437.55397639918965,24.62921864450987,5.000882568445202,61.49864145182439,,,,,,14.334,20.0,,,,,,
2022,2022-08-12,0N,4,27.67,3.7,224,80,24.045283018867924,19.31111111111111,21.371025020036026,80.98181818181818,51.80181818181817,65.67866296777969,2.7323161799344318,11.371025020036026,1189.502879481137,449.24724225836576,23.4848834041376,3.761063316679518,63.6503189930658,4.0,25.34,,6.9175,0.0,17.138125,16.0,,,,,,
2022,2022-08-12,100N,6,41.07,4.26,224,80,24.045283018867924,19.31111111111111,21.371025020036026,80.98181818181818,51.80181818181817,65.67866296777969,2.7323161799344318,11.371025020036026,1189.502879481137,449.24724225836576,23.4848834041376,3.761063316679518,63.6503189930658,6.0,23.53,,6.845,0.0,17.138125,16.0,,,,,,
2022,2022-08-12,150N,5,32.92,3.33,224,80,24.045283018867924,19.31111111111111,21.371025020036026,80.98181818181818,51.80181818181817,65.67866296777969,2.7323161799344318,11.371025020036026,1189.502879481137,449.24724225836576,23.4848834041376,3.761063316679518,63.6503189930658,5.0,23.2,,6.5840000000000005,0.0,17.138125,16.0,,,,,,
2022,2022-08-12,50N,4,40.79,4.98,224,80,24.045283018867924,19.31111111111111,21.371025020036026,80.98181818181818,51.80181818181817,65.67866296777969,2.7323161799344318,11.371025020036026,1189.502879481137,449.24724225836576,23.4848834041376,3.761063316679518,63.6503189930658,4.0,28.33,,10.1975,0.0,17.138125,16.0,,,,,,
2022,2022-08-16,0N,4,28.48,3.84,228,84,29.721818181818183,20.08333333333333,23.65550788166046,84.0777777777778,41.31454545454546,64.77202451090065,4.700710084021808,13.655507881660458,1237.5989139300834,465.6955745100937,22.834974028731917,4.02022830155772,63.58295452452003,4.0,27.1925,25.525,7.12,0.0,16.843,20.0,19.6275,20.0,,,,
2022,2022-08-16,100N,12,110.72,13.52,228,84,29.721818181818183,20.08333333333333,23.65550788166046,84.0777777777778,41.31454545454546,64.77202451090065,4.700710084021808,13.655507881660458,1237.5989139300834,465.6955745100937,22.834974028731917,4.02022830155772,63.58295452452003,12.0,26.5625,30.42833333333333,9.226666666666667,0.0,16.843,20.0,19.6275,20.0,,,,
2022,2022-08-16,150N,7,48.84,5.52,228,84,29.721818181818183,20.08333333333333,23.65550788166046,84.0777777777778,41.31454545454546,64.77202451090065,4.700710084021808,13.655507881660458,1237.5989139300834,465.6955745100937,22.834974028731917,4.02022830155772,63.58295452452003,7.0,24.099999999999998,28.055714285714284,6.977142857142858,0.0,16.843,20.0,19.6275,20.0,,,,
2022,2022-08-16,50N,7,46.28,6.52,228,84,29.721818181818183,20.08333333333333,23.65550788166046,84.0777777777778,41.31454545454546,64.77202451090065,4.700710084021808,13.655507881660458,1237.5989139300834,465.6955745100937,22.834974028731917,4.02022830155772,63.58295452452003,7.0,23.704285714285714,25.389999999999997,6.611428571428571,0.0,16.843,20.0,19.6275,20.0,,,,
2022,2022-08-22,0N,1,8.46,1.2,234,90,29.92962962962964,18.8,23.96182260118273,78.46415094339623,35.36481481481481,56.922250450913296,4.218211517964024,13.961822601182732,1314.7430536370327,486.23792972160925,22.971378226944264,3.6061521850767604,67.50592878849646,1.0,25.65,29.99,8.46,1.0,,,,,,,,
2022,2022-08-22,100N,8,71.77,10.89,234,90,29.92962962962964,18.8,23.96182260118273,78.46415094339623,35.36481481481481,56.922250450913296,4.218211517964024,13.961822601182732,1314.7430536370327,486.23792972160925,22.971378226944264,3.6061521850767604,67.50592878849646,8.0,26.3145,29.59,8.97125,8.0,,,,,,,,
2022,2022-08-22,150N,8,45.44,5.12,234,90,29.92962962962964,18.8,23.96182260118273,78.46415094339623,35.36481481481481,56.922250450913296,4.218211517964024,13.961822601182732,1314.7430536370327,486.23792972160925,22.971378226944264,3.6061521850767604,67.50592878849646,8.0,22.192500000000003,23.21625,5.68,8.0,,,,,,,,
2022,2022-08-22,50N,2,18.02,2.33,234,90,29.92962962962964,18.8,23.96182260118273,78.46415094339623,35.36481481481481,56.922250450913296,4.218211517964024,13.961822601182732,1314.7430536370327,486.23792972160925,22.971378226944264,3.6061521850767604,67.50592878849646,2.0,28.32,28.745,9.01,2.0,,,,,,,,
2022,2022-08-30,0N,5,21.26,4.28,242,98,29.07818181818181,18.98703703703704,23.48486997400861,68.21818181818183,34.485454545454544,51.38737528415133,4.527398603451437,13.48486997400861,1423.648834328516,515.8829741558179,23.438053675899805,3.6609194502946707,67.009606195906,5.0,20.106,21.316,4.252,5.0,19.311875,16.0,22.43375,16.0,,,,
2022,2022-08-30,100N,16,124.76,14.07,242,98,29.07818181818181,18.98703703703704,23.48486997400861,68.21818181818183,34.485454545454544,51.38737528415133,4.527398603451437,13.48486997400861,1423.648834328516,515.8829741558179,23.438053675899805,3.6609194502946707,67.009606195906,16.0,24.041875,28.728749999999998,7.7975,16.0,19.311875,16.0,22.43375,16.0,,,,
2022,2022-08-30,150N,7,33.22,4.52,242,98,29.07818181818181,18.98703703703704,23.48486997400861,68.21818181818183,34.485454545454544,51.38737528415133,4.527398603451437,13.48486997400861,1423.648834328516,515.8829741558179,23.438053675899805,3.6609194502946707,67.009606195906,7.0,20.087142857142858,24.84857142857143,4.7457142857142856,7.0,19.311875,16.0,22.43375,16.0,,,,
2022,2022-08-30,50N,14,93.59,12.31,242,98,29.07818181818181,18.98703703703704,23.48486997400861,68.21818181818183,34.485454545454544,51.38737528415133,4.527398603451437,13.48486997400861,1423.648834328516,515.8829741558179,23.438053675899805,3.6609194502946707,67.009606195906,14.0,23.065714285714286,28.278571428571432,6.6850000000000005,14.0,19.311875,16.0,22.43375,16.0,,,,
2022,2022-09-06,0N,1,4.93,0.64,249,105,29.892592592592592,19.401818181818182,24.11200887739854,74.67999999999999,47.89629629629629,63.22805511657851,5.693127228337097,14.11200887739854,1523.7797840537073,549.5631289427068,24.304421389313056,4.811450683841289,56.92362014487786,1.0,21.37,22.75,4.93,1.0,14.6675,20.0,17.674500000000002,20.0,,,,
2022,2022-09-06,100N,17,137.62,13.1,249,105,29.892592592592592,19.401818181818182,24.11200887739854,74.67999999999999,47.89629629629629,63.22805511657851,5.693127228337097,14.11200887739854,1523.7797840537073,549.5631289427068,24.304421389313056,4.811450683841289,56.92362014487786,17.0,24.168823529411764,27.851176470588236,8.09529411764706,17.0,14.6675,20.0,17.674500000000002,20.0,,,,
2022,2022-09-06,150N,6,44.89,3.75,249,105,29.892592592592592,19.401818181818182,24.11200887739854,74.67999999999999,47.89629629629629,63.22805511657851,5.693127228337097,14.11200887739854,1523.7797840537073,549.5631289427068,24.304421389313056,4.811450683841289,56.92362014487786,6.0,22.80333333333333,28.991666666666664,7.4816666666666665,6.0,14.6675,20.0,17.674500000000002,20.0,,,,
2022,2022-09-06,50N,9,52.74,5.67,249,105,29.892592592592592,19.401818181818182,24.11200887739854,74.67999999999999,47.89629629629629,63.22805511657851,5.693127228337097,14.11200887739854,1523.7797840537073,549.5631289427068,24.304421389313056,4.811450683841289,56.92362014487786,9.0,21.941111111111113,23.36333333333333,5.86,9.0,14.6675,20.0,17.674500000000002,20.0,,,,
2022,2022-09-09,0N,1,2.56,0.29,252,108,24.48518518518518,18.74150943396226,20.975001659386404,84.96727272727274,64.5259259259259,73.3875283003995,1.3013056358307786,10.975001659386404,1567.1690471512272,557.63561434552,23.289204577362902,4.133109919995365,61.2526489885537,1.0,18.5,17.14,2.56,1.0,16.901875,16.0,19.264666666666667,15.0,,,,
2022,2022-09-09,100N,7,59.86,5.06,252,108,24.48518518518518,18.74150943396226,20.975001659386404,84.96727272727274,64.5259259259259,73.3875283003995,1.3013056358307786,10.975001659386404,1567.1690471512272,557.63561434552,23.289204577362902,4.133109919995365,61.2526489885537,7.0,24.55,27.419999999999998,8.551428571428572,7.0,16.901875,16.0,19.264666666666667,15.0,,,,
2022,2022-09-09,150N,7,54.29,4.83,252,108,24.48518518518518,18.74150943396226,20.975001659386404,84.96727272727274,64.5259259259259,73.3875283003995,1.3013056358307786,10.975001659386404,1567.1690471512272,557.63561434552,23.289204577362902,4.133109919995365,61.2526489885537,7.0,24.541428571428572,28.304285714285715,7.755714285714285,7.0,16.901875,16.0,19.264666666666667,15.0,,,,
2022,2022-09-09,50N,4,37.17,3.94,252,108,24.48518518518518,18.74150943396226,20.975001659386404,84.96727272727274,64.5259259259259,73.3875283003995,1.3013056358307786,10.975001659386404,1567.1690471512272,557.63561434552,23.289204577362902,4.133109919995365,61.2526489885537,4.0,25.259999999999998,32.0025,9.2925,4.0,16.901875,16.0,19.264666666666667,15.0,,,,
2022,2022-09-13,0N,2,4.86,0.38,256,112,36.96909090909091,18.3188679245283,24.96908806412498,79.74814814814816,25.11090909090909,55.8540571976257,6.642826961728851,14.969088064124978,1619.6950522390207,579.7682846396945,23.702181169330476,4.31502224242681,59.967015388373056,2.0,17.025,15.81,2.43,2.0,16.41842105263158,19.0,19.102105263157895,19.0,,,,
2022,2022-09-13,100N,17,166.01,9.59,256,112,36.96909090909091,18.3188679245283,24.96908806412498,79.74814814814816,25.11090909090909,55.8540571976257,6.642826961728851,14.969088064124978,1619.6950522390207,579.7682846396945,23.702181169330476,4.31502224242681,59.967015388373056,17.0,25.837058823529414,28.35470588235294,9.76529411764706,17.0,16.41842105263158,19.0,19.102105263157895,19.0,,,,
2022,2022-09-13,150N,8,68.43,4.93,256,112,36.96909090909091,18.3188679245283,24.96908806412498,79.74814814814816,25.11090909090909,55.8540571976257,6.642826961728851,14.969088064124978,1619.6950522390207,579.7682846396945,23.702181169330476,4.31502224242681,59.967015388373056,8.0,24.055,26.346249999999998,8.55375,8.0,16.41842105263158,19.0,19.102105263157895,19.0,,,,
2022,2022-09-13,50N,9,94.22,6.95,256,112,36.96909090909091,18.3188679245283,24.96908806412498,79.74814814814816,25.11090909090909,55.8540571976257,6.642826961728851,14.969088064124978,1619.6950522390207,579.7682846396945,23.702181169330476,4.31502224242681,59.967015388373056,9.0,25.40777777777778,29.887777777777778,10.46888888888889,9.0,16.41842105263158,19.0,19.102105263157895,19.0,,,,
2022,2022-09-16,0N,0,,,259,115,31.369090909090904,20.46481481481481,23.35769538424994,84.88888888888889,44.30727272727273,69.9474714881934,3.66111418200453,13.35769538424994,1662.9797942975424,594.3343823039152,23.687249592330748,5.242681136913604,56.95014218547707,,,,,,12.727500000000001,20.0,14.857,20.0,,,,
2022,2022-09-16,100N,15,146.27,11.01,259,115,31.369090909090904,20.46481481481481,23.35769538424994,84.88888888888889,44.30727272727273,69.9474714881934,3.66111418200453,13.35769538424994,1662.9797942975424,594.3343823039152,23.687249592330748,5.242681136913604,56.95014218547707,15.0,26.016666666666666,28.89,9.751333333333333,15.0,12.727500000000001,20.0,14.857,20.0,,,,
2022,2022-09-16,150N,9,98.21,8.14,259,115,31.369090909090904,20.46481481481481,23.35769538424994,84.88888888888889,44.30727272727273,69.9474714881934,3.66111418200453,13.35769538424994,1662.9797942975424,594.3343823039152,23.687249592330748,5.242681136913604,56.95014218547707,9.0,27.561111111111114,30.33666666666667,10.912222222222221,9.0,12.727500000000001,20.0,14.857,20.0,,,,
2022,2022-09-16,50N,4,41.69,3.67,259,115,31.369090909090904,20.46481481481481,23.35769538424994,84.88888888888889,44.30727272727273,69.9474714881934,3.66111418200453,13.35769538424994,1662.9797942975424,594.3343823039152,23.687249592330748,5.242681136913604,56.95014218547707,4.0,26.72,29.3475,10.4225,4.0,12.727500000000001,20.0,14.857,20.0,,,,
2022,2022-09-20,0N,0,,,263,119,38.98518518518518,20.53018867924528,27.27724438809755,84.24905660377358,40.01666666666666,65.08779517902568,6.4852667201201175,17.27724438809755,1722.5911456669826,614.1352760996347,24.699441918280257,4.909570208562888,62.67229267437079,,,,,,16.907647058823528,17.0,19.748823529411766,17.0,,,,
2022,2022-09-20,100N,19,181.35,12.24,263,119,38.98518518518518,20.53018867924528,27.27724438809755,84.24905660377358,40.01666666666666,65.08779517902568,6.4852667201201175,17.27724438809755,1722.5911456669826,614.1352760996347,24.699441918280257,4.909570208562888,62.67229267437079,19.0,24.724736842105262,28.617894736842107,9.544736842105262,19.0,16.907647058823528,17.0,19.748823529411766,17.0,,,,
2022,2022-09-20,150N,13,126.44,8.12,263,119,38.98518518518518,20.53018867924528,27.27724438809755,84.24905660377358,40.01666666666666,65.08779517902568,6.4852667201201175,17.27724438809755,1722.5911456669826,614.1352760996347,24.699441918280257,4.909570208562888,62.67229267437079,13.0,26.442307692307693,28.023846153846154,9.726153846153846,13.0,16.907647058823528,17.0,19.748823529411766,17.0,,,,
2022,2022-09-20,50N,4,38.75,3.49,263,119,38.98518518518518,20.53018867924528,27.27724438809755,84.24905660377358,40.01666666666666,65.08779517902568,6.4852667201201175,17.27724438809755,1722.5911456669826,614.1352760996347,24.699441918280257,4.909570208562888,62.67229267437079,4.0,23.87,32.43,9.6875,4.0,16.907647058823528,17.0,19.748823529411766,17.0,,,,
2022,2022-09-23,0N,1,2.22,0.12,266,122,20.32962962962964,18.3090909090909,19.012343589021192,83.45636363636365,47.83518518518518,58.966593664288496,1.1468640174871636,9.012343589021192,1754.1358528978917,627.5222743667301,23.022294085764145,4.7411274375449945,58.96803935134534,1.0,15.0,18.19,2.22,1.0,13.993157894736843,19.0,17.335263157894737,19.0,,,,
2022,2022-09-23,100N,11,69.02,7.02,266,122,20.32962962962964,18.3090909090909,19.012343589021192,83.45636363636365,47.83518518518518,58.966593664288496,1.1468640174871636,9.012343589021192,1754.1358528978917,627.5222743667301,23.022294085764145,4.7411274375449945,58.96803935134534,11.0,21.534545454545455,26.628181818181815,6.274545454545454,11.0,13.993157894736843,19.0,17.335263157894737,19.0,,,,
2022,2022-09-23,150N,5,51.62,3.3,266,122,20.32962962962964,18.3090909090909,19.012343589021192,83.45636363636365,47.83518518518518,58.966593664288496,1.1468640174871636,9.012343589021192,1754.1358528978917,627.5222743667301,23.022294085764145,4.7411274375449945,58.96803935134534,5.0,27.594,31.546,10.324000000000002,5.0,13.993157894736843,19.0,17.335263157894737,19.0,,,,
2022,2022-09-23,50N,2,16.7,2.03,266,122,20.32962962962964,18.3090909090909,19.012343589021192,83.45636363636365,47.83518518518518,58.966593664288496,1.1468640174871636,9.012343589021192,1754.1358528978917,627.5222743667301,23.022294085764145,4.7411274375449945,58.96803935134534,2.0,25.685000000000002,27.4,8.35,2.0,13.993157894736843,19.0,17.335263157894737,19.0,,,,
2022,2022-09-27,0N,0,,,270,126,24.381481481481472,17.9037037037037,19.608652356211824,76.91851851851851,23.38181818181818,45.72300055320974,2.855389745144804,9.608652356211824,1794.7663647293593,644.1395284446792,20.310745580339507,4.286321763577797,51.11870385928338,,,,,,15.468333333333334,18.0,18.620555555555555,18.0,,,,
2022,2022-09-27,100N,14,88.49,9.52,270,126,24.381481481481472,17.9037037037037,19.608652356211824,76.91851851851851,23.38181818181818,45.72300055320974,2.855389745144804,9.608652356211824,1794.7663647293593,644.1395284446792,20.310745580339507,4.286321763577797,51.11870385928338,14.0,20.868571428571432,26.886153846153846,6.320714285714287,14.0,15.468333333333334,18.0,18.620555555555555,18.0,,,,
2022,2022-09-27,150N,6,25.6,3.24,270,126,24.381481481481472,17.9037037037037,19.608652356211824,76.91851851851851,23.38181818181818,45.72300055320974,2.855389745144804,9.608652356211824,1794.7663647293593,644.1395284446792,20.310745580339507,4.286321763577797,51.11870385928338,6.0,19.631666666666668,24.025000000000002,4.266666666666667,6.0,15.468333333333334,18.0,18.620555555555555,18.0,,,,
2022,2022-09-27,50N,14,105.07,13.04,270,126,24.381481481481472,17.9037037037037,19.608652356211824,76.91851851851851,23.38181818181818,45.72300055320974,2.855389745144804,9.608652356211824,1794.7663647293593,644.1395284446792,20.310745580339507,4.286321763577797,51.11870385928338,14.0,23.33142857142857,25.93357142857143,7.505,14.0,15.468333333333334,18.0,18.620555555555555,18.0,,,,
2022,2022-09-30,0N,1,4.27,0.67,273,129,28.661818181818187,18.37090909090909,22.750923785296223,50.596296296296295,26.51851851851852,39.9262858003055,4.582923341976224,12.750923785296223,1829.3168320219183,652.9937041915183,20.740139874860954,3.63877568925546,45.754171895637384,1.0,18.06,22.1,4.27,1.0,12.998947368421051,19.0,16.718947368421052,19.0,,,,
2022,2022-09-30,100N,16,90.18,10.96,273,129,28.661818181818187,18.37090909090909,22.750923785296223,50.596296296296295,26.51851851851852,39.9262858003055,4.582923341976224,12.750923785296223,1829.3168320219183,652.9937041915183,20.740139874860954,3.63877568925546,45.754171895637384,16.0,19.906875,24.82875,5.6362499999999995,16.0,12.998947368421051,19.0,16.718947368421052,19.0,,,,
2022,2022-09-30,150N,10,49.3,7.18,273,129,28.661818181818187,18.37090909090909,22.750923785296223,50.596296296296295,26.51851851851852,39.9262858003055,4.582923341976224,12.750923785296223,1829.3168320219183,652.9937041915183,20.740139874860954,3.63877568925546,45.754171895637384,10.0,18.82,24.391111111111112,4.930000000000001,10.0,12.998947368421051,19.0,16.718947368421052,19.0,,,,
2022,2022-09-30,50N,7,51.4,6.64,273,129,28.661818181818187,18.37090909090909,22.750923785296223,50.596296296296295,26.51851851851852,39.9262858003055,4.582923341976224,12.750923785296223,1829.3168320219183,652.9937041915183,20.740139874860954,3.63877568925546,45.754171895637384,7.0,23.125714285714285,26.359999999999996,7.3428571428571425,7.0,12.998947368421051,19.0,16.718947368421052,19.0,,,,
2022,2022-10-04,0N,0,,,277,133,30.505454545454544,18.63703703703704,24.693047897625423,54.85925925925926,29.841818181818184,42.39131821358237,6.618382106377156,14.693047897625423,1886.0634430237137,679.7604879844968,23.042439756336393,5.088708505688231,42.946363850806016,,,,,,15.046315789473685,19.0,19.907894736842106,19.0,,,,
2022,2022-10-04,100N,16,106.682,14.61,277,133,30.505454545454544,18.63703703703704,24.693047897625423,54.85925925925926,29.841818181818184,42.39131821358237,6.618382106377156,14.693047897625423,1886.0634430237137,679.7604879844968,23.042439756336393,5.088708505688231,42.946363850806016,16.0,21.79125,27.10875,6.667625,16.0,15.046315789473685,19.0,19.907894736842106,19.0,,,,
2022,2022-10-04,150N,9,58.82,7.24,277,133,30.505454545454544,18.63703703703704,24.693047897625423,54.85925925925926,29.841818181818184,42.39131821358237,6.618382106377156,14.693047897625423,1886.0634430237137,679.7604879844968,23.042439756336393,5.088708505688231,42.946363850806016,9.0,21.01,28.892222222222227,6.535555555555556,9.0,15.046315789473685,19.0,19.907894736842106,19.0,,,,
2022,2022-10-04,50N,5,36.48,4.68,277,133,30.505454545454544,18.63703703703704,24.693047897625423,54.85925925925926,29.841818181818184,42.39131821358237,6.618382106377156,14.693047897625423,1886.0634430237137,679.7604879844968,23.042439756336393,5.088708505688231,42.946363850806016,5.0,23.278,26.526,7.295999999999999,5.0,15.046315789473685,19.0,19.907894736842106,19.0,,,,
2022,2022-10-07,0N,0,,,280,136,22.185454545454547,18.310909090909085,19.771975792718205,50.77962962962964,31.59818181818181,43.963634679815975,5.759132564916308,9.771975792718205,1920.958847994734,699.4091588733512,23.091716567545117,6.630779240261853,46.17914009971434,,,,,,13.972,20.0,17.6215,20.0,,,,
2022,2022-10-07,100N,5,28.34,4.02,280,136,22.185454545454547,18.310909090909085,19.771975792718205,50.77962962962964,31.59818181818181,43.963634679815975,5.759132564916308,9.771975792718205,1920.958847994734,699.4091588733512,23.091716567545117,6.630779240261853,46.17914009971434,5.0,21.631999999999998,23.830000000000002,5.668,5.0,13.972,20.0,17.6215,20.0,,,,
2022,2022-10-07,150N,3,29.58,3.94,280,136,22.185454545454547,18.310909090909085,19.771975792718205,50.77962962962964,31.59818181818181,43.963634679815975,5.759132564916308,9.771975792718205,1920.958847994734,699.4091588733512,23.091716567545117,6.630779240261853,46.17914009971434,3.0,25.149999999999995,30.583333333333332,9.860000000000001,3.0,13.972,20.0,17.6215,20.0,,,,
2022,2022-10-07,50N,5,29.44,3.66,280,136,22.185454545454547,18.310909090909085,19.771975792718205,50.77962962962964,31.59818181818181,43.963634679815975,5.759132564916308,9.771975792718205,1920.958847994734,699.4091588733512,23.091716567545117,6.630779240261853,46.17914009971434,5.0,21.002000000000002,24.796,5.888,5.0,13.972,20.0,17.6215,20.0,,,,
2022,2022-10-11,0N,3,9.98,1.17,284,140,30.47454545454546,18.383333333333333,24.281931869971245,51.56111111111112,33.241818181818175,43.64739149769503,7.209094606464339,14.281931869971245,1971.7483996778215,730.3560342438542,22.240708093443942,7.227935179908215,41.629798244322444,3.0,16.386666666666667,20.849999999999998,3.3266666666666667,3.0,16.6515,20.0,20.7025,20.0,,,,
2022,2022-10-11,100N,5,20.68,3.74,284,140,30.47454545454546,18.383333333333333,24.281931869971245,51.56111111111112,33.241818181818175,43.64739149769503,7.209094606464339,14.281931869971245,1971.7483996778215,730.3560342438542,22.240708093443942,7.227935179908215,41.629798244322444,5.0,18.936,20.028,4.136,5.0,16.6515,20.0,20.7025,20.0,,,,
2022,2022-10-11,150N,8,53.9,8.34,284,140,30.47454545454546,18.383333333333333,24.281931869971245,51.56111111111112,33.241818181818175,43.64739149769503,7.209094606464339,14.281931869971245,1971.7483996778215,730.3560342438542,22.240708093443942,7.227935179908215,41.629798244322444,8.0,21.8625,26.09625,6.7375,8.0,16.6515,20.0,20.7025,20.0,,,,
2022,2022-10-11,50N,10,78.87,11.56,284,140,30.47454545454546,18.383333333333333,24.281931869971245,51.56111111111112,33.241818181818175,43.64739149769503,7.209094606464339,14.281931869971245,1971.7483996778215,730.3560342438542,22.240708093443942,7.227935179908215,41.629798244322444,10.0,23.699,28.383999999999997,7.8870000000000005,10.0,16.6515,20.0,20.7025,20.0,,,,
